assignment_id,package_id,event_id,region,patch_id,hazard_type,review_round,reviewer_slot,reviewer_role,assignment_status,source_queue_rank,dominant_blocker,allowed_use,forbidden_use
ASN_v2ai_00315,EPC_v1us_00157,REC_2022_05_24_30,REC,REC_05,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,158,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00316,EPC_v1us_00158,REC_2022_05_24_30,REC,REC_06,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,159,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00317,EPC_v1us_00158,REC_2022_05_24_30,REC,REC_06,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,159,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00318,EPC_v1us_00159,REC_2022_05_24_30,REC,REC_07,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,160,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00319,EPC_v1us_00159,REC_2022_05_24_30,REC,REC_07,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,160,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00320,EPC_v1us_00160,REC_2022_05_24_30,REC,REC_08,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,161,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00321,EPC_v1us_00160,REC_2022_05_24_30,REC,REC_08,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,161,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00322,EPC_v1us_00161,REC_2022_05_24_30,REC,REC_09,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,162,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00323,EPC_v1us_00161,REC_2022_05_24_30,REC,REC_09,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,162,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00324,EPC_v1us_00162,REC_2022_05_24_30,REC,REC_10,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,163,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00325,EPC_v1us_00162,REC_2022_05_24_30,REC,REC_10,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,163,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00326,EPC_v1us_00163,REC_2022_05_24_30,REC,REC_11,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,164,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00327,EPC_v1us_00163,REC_2022_05_24_30,REC,REC_11,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,164,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00328,EPC_v1us_00164,REC_2022_05_24_30,REC,REC_12,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,165,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00329,EPC_v1us_00164,REC_2022_05_24_30,REC,REC_12,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,165,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00330,EPC_v1us_00165,REC_2022_05_24_30,REC,REC_13,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,166,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00331,EPC_v1us_00165,REC_2022_05_24_30,REC,REC_13,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,166,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00332,EPC_v1us_00166,REC_2022_05_24_30,REC,REC_14,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,167,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00333,EPC_v1us_00166,REC_2022_05_24_30,REC,REC_14,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,167,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00334,EPC_v1us_00167,REC_2022_05_24_30,REC,REC_15,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,168,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00335,EPC_v1us_00167,REC_2022_05_24_30,REC,REC_15,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,168,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00336,EPC_v1us_00168,REC_2022_05_24_30,REC,REC_16,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,169,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00337,EPC_v1us_00168,REC_2022_05_24_30,REC,REC_16,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,169,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00338,EPC_v1us_00169,REC_2022_05_24_30,REC,REC_17,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,170,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00339,EPC_v1us_00169,REC_2022_05_24_30,REC,REC_17,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,170,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00340,EPC_v1us_00170,REC_2022_05_24_30,REC,REC_18,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,171,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00341,EPC_v1us_00170,REC_2022_05_24_30,REC,REC_18,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,171,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00342,EPC_v1us_00171,CUR_EVENT_REGISTRY_MISSING,CUR,,UNKNOWN,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,172,no explicit Sentinel date crosswalk,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00343,EPC_v1us_00171,CUR_EVENT_REGISTRY_MISSING,CUR,,UNKNOWN,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,172,no explicit Sentinel date crosswalk,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
