exclusion_id,sar_target_id,exclusion_type,exclusion_reason_pt,applies_now,applies_in_future_execution,required_check_future,fail_closed_outcome_pt
EXC_00176,SAR_0092,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00177,SAR_0092,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00178,SAR_0093,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00179,SAR_0093,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00180,SAR_0093,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00181,SAR_0093,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00182,SAR_0093,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00183,SAR_0094,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00184,SAR_0094,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00185,SAR_0094,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00186,SAR_0094,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00187,SAR_0094,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00188,SAR_0094,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00189,SAR_0095,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00190,SAR_0095,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00191,SAR_0095,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00192,SAR_0095,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00193,SAR_0095,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00194,SAR_0095,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00195,SAR_0096,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00196,SAR_0096,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00197,SAR_0096,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00198,SAR_0096,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00199,SAR_0096,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00200,SAR_0096,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00201,SAR_0097,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00202,SAR_0097,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00203,SAR_0097,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00204,SAR_0097,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00205,SAR_0097,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00206,SAR_0097,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00207,SAR_0098,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00208,SAR_0098,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00209,SAR_0098,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00210,SAR_0098,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00211,SAR_0098,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00212,SAR_0098,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00213,SAR_0099,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00214,SAR_0099,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00215,SAR_0099,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00216,SAR_0099,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00217,SAR_0099,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00218,SAR_0099,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00219,SAR_0100,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00220,SAR_0100,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00221,SAR_0100,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00222,SAR_0100,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00223,SAR_0100,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00224,SAR_0100,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00225,SAR_0101,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00226,SAR_0101,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00227,SAR_0101,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00228,SAR_0101,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00229,SAR_0101,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00230,SAR_0101,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00231,SAR_0102,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00232,SAR_0102,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00233,SAR_0102,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00234,SAR_0102,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00235,SAR_0102,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00236,SAR_0102,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00237,SAR_0103,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00238,SAR_0103,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00239,SAR_0103,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00240,SAR_0103,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00241,SAR_0103,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00242,SAR_0103,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00243,SAR_0104,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00244,SAR_0104,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00245,SAR_0104,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00246,SAR_0104,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00247,SAR_0104,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00248,SAR_0104,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00249,SAR_0105,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00250,SAR_0105,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00251,SAR_0105,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00252,SAR_0105,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00253,SAR_0105,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00254,SAR_0105,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00255,SAR_0106,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00256,SAR_0106,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00257,SAR_0106,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00258,SAR_0106,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00259,SAR_0106,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00260,SAR_0106,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00261,SAR_0107,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00262,SAR_0107,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00263,SAR_0107,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00264,SAR_0107,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00265,SAR_0107,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_00266,SAR_0107,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
